"Director"	"Year"	"AvgAS"	"AvgCS"
"Jiang Wen"	2012	60.6275441984846	61.0854256425494
"Jieho Lee"	2008	60.6275995246584	61.0781342840166
"Jilann Spitzmiller"	2005	60.6310708450913	61.0827268676667
"Jill Culton"	2006	60.6305316305316	61.0807840807841
"Jill D'Agnenica"	2014	60.6345953971789	61.0810690423163
"Jill Soloway"	2013	60.6316805225653	61.0819477434679
"Jill Sprecher"	2001	60.6332195339172	61.0852011280986
"Jill Sprecher"	2012	60.6319382606115	61.086375779163
"Jillian Schlesinger"	2014	60.6345155067517	61.0894791512094
"Jim Abrahams"	1980	60.6387240356083	61.0948071216617
"Jim Abrahams"	1984	60.6415962023439	61.097018246551
"Jim Abrahams"	1986	60.6431326016019	61.1018985464254
"Jim Abrahams"	1988	60.6443719412724	61.0987690938751
"Jim Abrahams"	1991	60.6450177935943	61.1020166073547
"Jim Abrahams"	1993	60.6453669384729	61.101704966642
"Jim Abrahams"	1998	60.6433442039727	61.0947227986955
"Jim Ballantine"	2006	60.6432488513413	61.0930784052171
"Jim Broadbent"	2008	60.6437462951986	61.0946947243628
"Jim Brown"	2007	60.6483923544229	61.0997184768114
"Jim de Sève"	2004	60.6500740740741	61.1037037037037
"Jim Drake"	1987	60.6465708783884	61.0946526440527
"Jim Fall"	1999	60.6497334123223	61.0971563981043
"Jim Fall"	2003	60.6478602102769	61.0941803642825
"Jim Field Smith"	2010	60.6476162274208	61.0937222386734
"Jim Field Smith"	2012	60.6451517394523	61.0895632864545
"Jim Fields"	2004	60.6499407933689	61.0945825932504
"Jim Gillespie"	1997	60.6468847121504	61.0907207340536
"Jim Gillespie"	2002	60.6420538620894	61.0839005622965
"Jim Gillespie"	2005	60.6361887853233	61.0764906051191
"Jim Goddard"	1986	60.6294378698225	61.0693786982249
"Jim Handley"	1940	60.6327466351132	61.0745451856234
"Jim Hanon"	2006	60.6357586512866	61.0714285714286
"Jim Hemphill"	2012	60.6378825964808	61.076297501109
"Jim Henson"	1981	60.6404494382022	61.0783560023655
"Jim Henson"	1982	60.6434589800443	61.080118255728
"Jim Henson"	1986	60.647206621342	61.0811409991132
"Jim Hosking"	2014	60.6438599083789	61.0834934239693
"Jim Isaac"	1989	60.6387411347518	61.0744680851064
"Jim Isaac"	2007	60.6334761412321	61.0673659329295
"Jim Jarmusch"	1984	60.6375184638109	61.0723781388479
"Jim Jarmusch"	1986	60.6424457244129	61.0766504209127
"Jim Jarmusch"	1989	60.6463378617838	61.0806261075015
"Jim Jarmusch"	1991	60.6508194300901	61.0823859441902
"Jim Jarmusch"	1995	60.6548568054325	61.0839976380278
"Jim Jarmusch"	2000	60.6585977859779	61.0870848708487
"Jim Jarmusch"	2004	60.6607142857143	61.0875147579693
"Jim Jarmusch"	2005	60.6620923712557	61.0913383503025
"Jim Jarmusch"	2009	60.6594865742107	61.0885216878135
"Jim Jarmusch"	2014	60.661454491813	61.092048974775
"Jim Jarmusch"	2016	60.6640613478838	61.1021973160301
"Jim Kammerud"	2000	60.661751695665	61.0980536714833
"Jim Kammerud"	2002	60.6588530148902	61.0989237800383
"Jim Kammerud"	2006	60.6568396226415	61.0928655660377
"Jim Killeen"	2007	60.6548268238762	61.0937361827561
"Jim Kohlberg"	2011	60.657824933687	61.0943118184497
"Jim Kouf"	1989	60.6571386474142	61.0926771769559
"Jim Kouf"	1997	60.657778432528	61.0914849734826
"Jim Loach"	2011	60.6591545146561	61.092944468994
"Jim Malone"	2002	60.6581737849779	61.0860088365243
"Jim McBride"	1967	60.6607274333677	61.0917390664114
"Jim McBride"	1987	60.660777385159	61.0958480565371
"Jim McKay"	1995	60.6637715295157	61.0998086265273
"Jim McKay"	2001	60.6667647924639	61.1040624080071
"Jim McKay"	2004	60.6634289919058	61.1061074319352
"Jim Mickle"	2007	60.6599470276633	61.1074161271336
"Jim Mickle"	2011	60.6601441812564	61.109460055907
"Jim Mickle"	2013	60.6584289496911	61.1131215063254
"Jim Mickle"	2014	60.6593616708339	61.1166347992352
"Jim O'Connolly"	1969	60.6594117647059	61.1191176470588
"Jim O'Hanlon"	2017	60.6556388766358	61.1163064255257
"Jim Rash"	2013	60.6590708615113	61.1198177006763
"Jim Sharman"	1975	60.6626488313979	61.1225929736881
"Jim Sheridan"	1989	60.6672545561434	61.1278659611993
"Jim Sheridan"	1990	60.670242468773	61.1252020573108
"Jim Sheridan"	1997	60.6722009991184	61.1279753158977
"Jim Sheridan"	2003	60.676656383135	61.1320699280153
"Jim Sheridan"	2005	60.6780258519389	61.1254406580494
"Jim Sheridan"	2009	60.6782200029373	61.1258628286092
"Jim Sheridan"	2011	60.6745961820852	61.1177679882526
"Jim Sonzero"	2006	60.6696520334753	61.1104096314785
"Jim Tushinski"	2006	60.6705813270699	61.1149442160893
"Jim Tushniski"	2006	60.6715103478644	61.1194774695435
"Jim Van Bebber"	2004	60.6696507191077	61.1204872321691
"Jim Weedon"	2015	60.663683052091	61.1134262655906
"Jim Wilson"	1996	60.6612382629108	61.1103286384977
"Jim Wilson"	2014	60.6626081854188	61.1038580020537
"Jim Wynorski"	1986	60.6592842475799	61.103256086829
"Jim Wynorski"	1989	60.6544947939581	61.0991347704942
"Jimmy Chin"	2015	60.6589442815249	61.1033724340176
"Jimmy Hayward"	2008	60.6607535551972	61.1059961882422
"Jimmy Hayward"	2010	60.6547933157432	61.0987980064497
"Jimmy Hayward"	2013	60.6523523376814	61.0926278763007
"Jimmy Huston"	1981	60.646101992966	61.0857268464244
"Jimmy Loweree"	2013	60.6413186813187	61.0804395604396
"Jimmy Sangster"	1971	60.6384412540287	61.0796952827425
"Jimmy T. Murakami"	1981	60.6393730774865	61.0796836091988
"Jimmy T. Murakami"	1982	60.6438195664909	61.0824545987112
"Jin Chen"	2011	60.6416752086689	61.0793674037194
"Jin Mo-young"	2016	60.6420204978038	61.0827232796486
"Jing Wong"	1993	60.6438817330211	61.0809426229508
"Jing Wong"	2017	60.6458363822626	61.0807844285087
"Jing Wu"	2017	60.6485220954053	61.0820895522388
"Jirí Barta"	2012	60.6513533284565	61.0838332114119
"Jirí Menzel"	2008	60.6543300175541	61.0866003510825
"João Jardim"	2010	60.6586222027205	61.0922919409098
"João Pedro Rodrigues"	2006	60.6567709856683	61.0896460953495
"Joachim Lafosse"	2013	60.6579909343471	61.0943120339231
"Joachim Lafosse"	2017	60.659649122807	61.0983918128655
"Joachim Rønning"	2010	60.6627686010817	61.1011548019295
"Joachim Rønning"	2013	60.6651563870213	61.1043554516223
"Joachim Rønning"	2017	60.6652053193044	61.0998100248429
"Joachim Trier"	2012	60.6683226183518	61.1050555230859
"Joachim Trier"	2016	60.6670562454346	61.1067932797663
"Joachim Trier"	2017	60.6692959392346	61.1114519427403
"Joan C. Gratz"	2015	60.6713889294582	61.112311961443
"Joan Carr-Wiggin"	2012	60.6730432242991	61.1047021028037
"Joan Chen"	2000	60.6720689151701	61.0985545335085
"Joan Churchill"	2004	60.6740145985401	61.1021897810219
"Joan Micklin Silver"	1975	60.6743541088892	61.1039264340972
"Joan Micklin Silver"	1988	60.6770286047869	61.1081436077058
"Joann Sfar"	2011	60.6780971837152	61.1098788851598
"Joann Sfar"	2012	60.6803326524657	61.1146775605486
"Joann Sfar"	2015	60.6804259043174	61.1182905484247
"Joanna Hogg"	2014	60.6777486147565	61.1270049577136
"Joby Harold"	2007	60.6767750400933	61.1214462749672
"Jocelyn Moorhouse"	1991	60.6795918367347	61.1262390670554
"Jocelyn Moorhouse"	1995	60.6799300393529	61.1262206675412
"Jocelyn Moorhouse"	2002	60.6808510638298	61.1193529583212
"Jocelyn Moorhouse"	2016	60.6816261110302	61.1183156054204
"Jocelyn Towne"	2015	60.6755536130536	61.113344988345
"Jodi Wille"	2013	60.6772032046613	61.1153678077203
"Jodie Foster"	1991	60.6778327993009	61.1170987474512
"Jodie Foster"	1995	60.6794815785642	61.117372943061
"Jodie Foster"	2011	60.6786546301689	61.1173558532324
"Jodie Foster"	2016	60.6772455961566	61.1167564419857
"Jodie Markell"	2009	60.6740902474527	61.111499272198
"Jody Dwyer"	2009	60.6686071896376	61.1098821132295
"Jody Hill"	2006	60.6664726426077	61.1088474970896
"Jody Hill"	2009	60.6630292448712	61.1072311945293
"Jody J. Abrahams"	1984	60.6658423043352	61.109397730579
"Jody Lambert"	2017	60.6622545454545	61.1073454545455
"Jody Lee Lipes"	2015	60.662449098313	61.1109656777196
"Jody Shapiro"	2014	60.6607532354224	61.1129853133634
"Joe Alves"	1983	60.6544053503926	61.1056993312009
"Joe Angio"	2005	60.6577990987062	61.1101904346562
"Joe Begos"	2014	60.6521802325581	61.1081395348837
"Joe Begos"	2016	60.648161604418	61.1078331637843
"Joe Berlinger"	1992	60.6521360069747	61.1134844521941
"Joe Berlinger"	1996	60.6568356821154	61.1191340985036
"Joe Berlinger"	2000	60.6538852578068	61.116630355846
"Joe Berlinger"	2004	60.6571304095266	61.120679639849
"Joe Berlinger"	2009	60.6606650210542	61.1255989545521
"Joe Berlinger"	2014	60.6620209059233	61.1280487804878
"Joe Brewster"	2013	60.663811874002	61.1293366236028
"Joe Camp"	1974	60.6628447024673	61.132946298984
"Joe Camp"	1987	60.6628936293716	61.1322014221448
"Joe Camp"	2004	60.6614915844457	61.1281195589089
"Joe Carnahan"	2002	60.6641520382997	61.1312926156971
"Joe Carnahan"	2007	60.6643458079489	61.1266318537859
"Joe Carnahan"	2012	60.66439448876	61.129224075417
"Joe Carnahan"	2014	60.6648781902552	61.1328306264501
"Joe Chappelle"	1995	60.6615919965202	61.1248368856024
"Joe Chappelle"	1998	60.656712090461	61.1178602493476
"Joe Charbanic"	2000	60.6519785476156	61.1104507899696
"Joe Cornish"	2011	60.6539130434783	61.1146376811594
"Joe Cross"	2011	60.6574409505869	61.1154905086219
"Joe Dante"	1981	60.6569110402782	61.1164879745001
"Joe Dante"	1983	60.6560915543966	61.1170505577285
"Joe Dante"	1984	60.6586037079954	61.1203650057937
"Joe Dante"	1985	60.6595220854453	61.1226647356988
"Joe Dante"	1987	60.6601505936867	61.1256878077034
"Joe Dante"	1989	60.6616476038801	61.1236426813378
"Joe Dante"	1990	60.6609727851766	61.1247828604517
"Joe Dante"	1992	60.6611665942973	61.1295411781734
"Joe Dante"	1998	60.6587554269175	61.1276410998553
"Joe Dante"	2003	60.6572131384749	61.1268991462885
"Joe Dante"	2012	60.6550925925926	61.1297743055556
"Joe Dante"	2015	60.6506581802401	61.1251265731231
"Joe Fab"	2004	60.6525889499566	61.1266994503905
"Joe Giannone"	1981	60.6488792480116	61.1226319595083
"Joe Hoffman"	1984	60.6473395026027	61.1174089068826
"Joe Johnston"	1989	60.6462339164378	61.1194159317623
"Joe Johnston"	1991	60.646718704828	61.119543220584
"Joe Johnston"	1994	60.644890880185	61.1133111721347
"Joe Johnston"	1995	60.6450867052023	61.1121387283237
"Joe Johnston"	1999	60.6490391561913	61.1163126715793
"Joe Johnston"	2001	60.6454781854955	61.1147067321583
"Joe Johnston"	2004	60.6459627329193	61.112523472483
"Joe Johnston"	2010	60.6419699595609	61.1087521663778
"Joe Johnston"	2011	60.6438989169675	61.1114801444043
"Joe Layton"	2000	60.6475599191453	61.1170950043315
"Joe Leyton"	2000	60.6512198642991	61.1227082431067
"Joe Lynch (V)"	2007	60.6488163972286	61.1251443418014
"Joe Lynch (V)"	2014	60.6454033771107	61.1252706018184
"Joe Lynch (V)"	2015	60.6408369408369	61.1204906204906
"Joe Lynch (V)"	2017	60.6416101572645	61.1235031020055
"Joe Maggio"	2010	60.6374783612233	61.1229082515868
"Joe Maggio"	2011	60.6378191259195	61.1249098514352
"Joe Mantegna"	2000	60.6381597923277	61.1280646091722
"Joe Massot"	1976	60.6421052631579	61.130064888248
"Joe May"	1963	60.6410034602076	61.1294694348328
"Joe Menendez"	2007	60.6426409110567	61.1301715438951
"Joe Nussbaum"	2004	60.6416834822715	61.1235226289997
"Joe Nussbaum"	2006	60.6417351203343	61.1147139357256
"Joe Nussbaum"	2007	60.643083573487	61.1110951008646
"Joe Nussbaum"	2011	60.6399654228497	61.1074773087451
"Joe Pearson"	2014	60.6375684240853	61.0986747335062
"Joe Pytka"	1989	60.6396370445053	61.0941955926833
"Joe Pytka"	1996	60.6399769585253	61.0908698156682
"Joe Roth"	1987	60.6362850971922	61.0830813534917
"Joe Roth"	2001	60.6333141376332	61.0788943276706
"Joe Roth"	2004	60.6299121923132	61.070821937527
"Joe Roth"	2006	60.6247841105354	61.0653425446172
"Joe Russo"	2002	60.6241185782127	61.0644697078716
"Joe Russo"	2006	60.6225899280576	61.0585611510791
"Joe Russo"	2014	60.627104013811	61.0625809236081
"Joe Russo"	2016	60.6311852704258	61.0668872266974
"Joe Swanberg"	2007	60.6289371494319	61.0665899611678
"Joe Swanberg"	2009	60.62395743457	61.0674431981593
"Joe Swanberg"	2012	60.6211358734723	61.0665708123652
"Joe Swanberg"	2013	60.6194652098907	61.0697239792984
"Joe Swanberg"	2014	60.6080770336304	61.0676918654786
"Joe Swanberg"	2015	60.6054030751545	61.0679695358529
"Joe Swanberg"	2017	60.6047413793103	61.0721264367816
"Joe Syracuse"	2016	60.5997701479672	61.0633529665278
"Joe Tyler Gold"	2013	60.6011203677104	61.0642056880207
"Joe Winston"	2009	60.6007468045383	61.0640528507827
"Joe Wright"	2005	60.6048248133257	61.0674899483056
"Joe Wright"	2007	60.6076094759512	61.0706389088299
"Joe Wright"	2009	60.6069480333046	61.0699109962676
"Joe Wright"	2011	60.6077221185589	61.0713362996986
"Joe Wright"	2012	60.6061997703789	61.0717566016073
"Joe Wright"	2015	60.6033864255991	61.0668675563209
"Joe Wright"	2017	60.606456241033	61.0703012912482
"Joel Allen Schroeder"	2013	60.6050781810357	61.0707215607517
"Joel Anderson"	2009	60.6052782558807	61.0753012048193
"Joel Baker"	2004	60.6094937616521	61.0794493044601
"Joel Bender"	2006	60.6061084026384	61.0706911385145
"Joel Coen"	1984	60.6100358422939	61.0754121863799
"Joel Coen"	1987	60.6135321100917	61.0797018348624
"Joel Coen"	1990	60.6177440160527	61.0839902536907
"Joel Coen"	1991	60.62181140728	61.0882774433935
"Joel Coen"	1994	60.62444476286	61.0875483593638
"Joel Coen"	1996	60.6289398280802	61.0921203438395
"Joel Coen"	1998	60.6337200974072	61.0951153129924
"Joel Coen"	2000	60.6377828702378	61.0973932970496
"Joel Coen"	2001	60.6411284548188	61.1002434483746
"Joel Coen"	2003	60.6393184421535	61.1022336769759
"Joel Coen"	2004	60.636649964209	61.1013600572656
"Joel Coen"	2007	60.6436238729068	61.1096321740375
"Joel Coen"	2008	60.6441041785919	61.1121923297081
"Joel Coen"	2009	60.6451566747746	61.1163256546001
"Joel Coen"	2010	60.6486409155937	61.1211731044349
"Joel Coen"	2013	60.6505507080532	61.1257330853955
"Joel Coen"	2016	60.6481693363844	61.129147597254
"Joel David Moore"	2007	60.6479336479336	61.1275561275561
"Joel David Moore"	2017	60.6464112096082	61.1252502144695
"Joel Edgerton"	2015	60.6484631879914	61.129664045747
"Joel Gallen"	2001	60.6476558033162	61.1252144082333
"Joel Heath"	2013	60.6511362012291	61.1287694726311
"Joel Hopkins"	2001	60.655044298371	61.1316090311518
"Joel Hopkins"	2009	60.6539505643663	61.1330190027147
"Joel Hopkins"	2014	60.6497142857143	61.1281428571429
"Joel Schumacher"	1985	60.6507641765462	61.1256963290958
"Joel Schumacher"	1989	60.651813767495	61.1241073978863
"Joel Schumacher"	1990	60.6515778951878	61.1222333285735
"Joel Schumacher"	1993	60.6549114791548	61.123786407767
"Joel Schumacher"	1994	60.6561027837259	61.1261955745896
"Joel Schumacher"	1995	60.6520125606623	61.1230373965173
"Joel Schumacher"	1996	60.6554873697731	61.1235906950193
"Joel Schumacher"	1997	60.6491152968037	61.1162956621005
"Joel Schumacher"	1999	60.6466476462197	61.1081312410842
"Joel Schumacher"	2002	60.6429895877906	61.1008415347311
"Joel Schumacher"	2003	60.644802509625	61.1010979609297
"Joel Schumacher"	2009	60.6404334188765	61.0985172512119
"Joel Schumacher"	2011	60.6349251603706	61.0912330719886
"Joel Soisson"	2014	60.6274230330673	61.0825256556442
"Joel Surnow"	2014	60.6244833974633	61.0819438506484
"Joel Zwick"	2002	60.6262467939584	61.0840695354802
"Joel Zwick"	2004	60.6237355748682	61.0789286223109
"Joey Kuhn"	2016	60.6229344729345	61.0809116809117
"Joey Stewart"	2010	60.6188577125766	61.0740635237146
"Johannes Holzhausen"	2015	60.6154941612076	61.0744802050698
"Johannes Roberts"	2013	60.6098533390289	61.0717642033319
"Johannes Roberts"	2016	60.6053530751708	61.0683371298405
"Johannes Roberts"	2017	60.6018505338078	61.0674733096085
"Johannes Stjaerne Nilsson"	2012	60.6043267862226	61.0711642470823
"John-Luke Montias"	1999	60.6048100185001	61.0724348939804
"John-Paul Davidson"	2016	60.6061468412066	61.0741320432556
"John A. Bolger"	1975	60.602646180111	61.0711338739508
"John A. Davis"	2001	60.6014224751067	61.0731152204836
"John A. Davis"	2006	60.5987768453989	61.0733892760631
"John Alan Simon"	2014	60.5981228668942	61.0698236632537
"John Asher"	1999	60.5933456561922	61.0648371960756
"John Asher"	2005	60.5942564685812	61.0567244810918
"John Asher"	2017	60.5970149253731	61.0524520255864
"John August"	2007	60.5970722001137	61.0530130756111
"John Badham"	1976	60.5979820946426	61.0567002984226
"John Badham"	1977	60.5994600738846	61.0601023017903
"John Badham"	1979	60.5990907799403	61.0605199602216
"John Badham"	1981	60.6015625	61.0632102272727
"John Badham"	1983	60.6023856858847	61.071002556092
"John Badham"	1985	60.6030100809314	61.071560414596
"John Badham"	1986	60.6039182282794	61.0709823963657
"John Badham"	1987	60.6034066713982	61.0746628814762
"John Badham"	1990	60.600482543287	61.0705364745955
"John Badham"	1991	60.5992620973464	61.0723712217965
"John Badham"	1993	60.5929919137466	61.0641225705774
"John Badham"	1994	60.5887943262411	61.0608510638298
"John Badham"	1995	60.5868671110481	61.0565877180542
"John Badham"	1998	60.5869256948383	61.0526091888826
"John Badham"	2002	60.5815964837658	61.0510421097405
"John Bailey"	1994	60.5782534732067	61.0480578395237
"John Berry"	1978	60.573635719348	61.0394046775337
"John Blanchard"	2000	60.5694444444444	61.0327380952381
"John Bokenkamp"	2001	60.5673799064758	61.0269236219357
"John Bonito"	2006	60.5672995182771	61.0211107962596
"John Boorman"	1967	60.5706190678566	61.0262076781414
"John Boorman"	1972	60.5736543909348	61.0307365439093
"John Boorman"	1977	60.5667752442997	61.0247840249257
"John Boorman"	1981	60.5695270461626	61.0271877655055
"John Boorman"	1990	60.56916324508	61.0201047713436
"John Boorman"	1998	60.5720554926387	61.022933182333
"John Boorman"	2001	60.5699929228592	61.025194621373
"John Boorman"	2005	60.5693461647325	61.0196716671384
"John Boorman"	2006	60.5650205179001	61.0130182538559
"John Boorman"	2015	60.5629598189021	61.0154216185625
"John Boulting"	1960	60.5651435846654	61.0185316169189
"John Bruno"	1999	60.5595473833098	61.0111739745403
"John Burgess"	2015	60.5593268278886	61.0049497949371
"John Byrum"	1975	60.5586821266968	61.0084841628959
"John Byrum"	1984	60.561006644988	61.0069277534285
"John Cameron Mitchell"	2001	60.5655923098671	61.0114503816794
"John Cameron Mitchell"	2010	60.5672084805654	61.0151236749117
"John Carl Buechler"	1988	60.563877897117	61.0107405313737
"John Carlos Frey"	2001	60.557298290236	61.009467288399
"John Carney"	2001	60.5599039276632	61.0097485165301
"John Carney"	2014	60.5627913547111	61.0127136601215
"John Carney"	2016	60.5672316384181	61.0175141242938
"John Carpenter"	1976	60.5699759920915	61.0227369015676
"John Carpenter"	1978	60.5739903981926	61.0272521886473
"John Carpenter"	1979	60.5744740928985	61.0286601722434
"John Carpenter"	1981	60.5771347918137	61.027946365561
"John Carpenter"	1982	60.5815692915608	61.0310471351962
"John Carpenter"	1983	60.5819105404261	61.0320304783406
"John Carpenter"	1984	60.5830981941309	61.0348476297968
"John Carpenter"	1987	60.583015940189	61.034419523205
"John Carpenter"	1988	60.5856135401975	61.0375176304654
"John Carpenter"	1992	60.5814412635735	61.0318713862643
"John Carpenter"	1993	60.5782571912014	61.0335589396503
"John Carpenter"	1995	60.5752748801804	61.0276289822385
"John Carpenter"	1996	60.5722339675828	61.0263565891473
"John Carpenter"	1998	60.570321307779	61.0231116121759
"John Carpenter"	2001	60.5651683810061	61.01747217134
"John Carpenter"	2011	60.5602986756833	61.0135249366019
"John Cassavetes"	1959	60.5633187772926	61.0190167629244
"John Cassavetes"	1961	60.5652112676056	61.0225352112676
"John Cassavetes"	1968	60.5690747782003	61.0257710181665
"John Cassavetes"	1970	60.57195156294	61.027175443537
"John Cassavetes"	1975	60.5763761790793	61.0319583274673
"John Cassavetes"	1976	60.5795326576577	61.0342060810811
"John Cassavetes"	1977	60.5838142153413	61.0385643912738
"John Cassavetes"	1984	60.5878131156769	61.0440472839854
"John Cherry"	1988	60.5850569860701	61.0408048402983
"John Cherry"	1990	60.5831457512662	61.0340461451885
"John Cherry"	1991	60.5815163876776	61.027852018568
"John Cherry"	1993	60.5790436005626	61.0212376933896
