Movie_name	Crtics_reviewer_count	Audience_reviewer_count
turkey_bowl	5	
turkey_shoot_2014	5	
turner_and_hooch	28	189926
turning-green	12	
turn_it_up	38	1876
turn_the_river	20	7
tuskegee_airmen	8	4788
tusk_2014	119	12037
tuxedo	139	220612
tuyas_marriage_2006	38	1848
tu_dors_nicole	15	7
twelfth_night_1998	31	7784
twelve	58	47340
twelve_and_holding	78	19710
twelve_thirty	12	0
twentieth_century	24	1478
twenty8k	5	
twentyfourseven	20	7
twentynine_palms	39	1548
twenty_bucks	8	2274
twenty_four_hour_woman	15	
twice_born	23	1584
twice_in_a_lifetime	6	1
twice_told_tales	7	0
twilight	210	626788
twilight_saga_breaking_dawn	198	186488
twilight_saga_new_moon	223	578098
twilight_zone_the_movie	34	32481
twin-dragons	38	18179
twin-peaks-fire-walk-with-me	71	42526
twin_warriors	7	11282
twisted	136	19102
twist_of_faith	21	9
twixt	17	1416
two-bits	10	1716
two_brothers	114	32347
two_can_play_that_game	63	34113
two_days_one_night	168	15851
two_drifters	14	4
two_evil_eyes	11	4265
two_family_house	35	1036
two_for_the_money	110	85493
two_for_the_road	16	7925
two_for_the_seesaw	5	6
two_girls_and_a_guy	60	7164
two_if_by_sea	28	8478
two_lives	13	5
two_lovers	160	56235
two_men_in_town_2015	17	9
two_men_went_to_war	27	6
two_minute_warning	10	0
two_mules_for_sister_sara	9	14192
two_night_stand	43	8098
two_ninas	9	1285
two_on_a_guillotine_1965	5	
two_weeks	26	4689
two_weeks_in_another_town	6	9
two_weeks_notice	121	273889
two_women	7	3116
tycoon_a_new_russian	35	2
tying_the_knot_2004	34	0
tyler_perrys_a_madea_christmas_2013	35	53362
tyler_perrys_boo_2_a_madea_halloween	16	5664
tyler_perrys_boo_a_madea_halloween	35	11923
tyler_perrys_good_deeds	33	60716
tyrannosaur	77	7532
u2_rattle_and_hum	13	5
u571	115	56757
ugetsu	25	6807
ugly_truth	171	1399234
uhf	24	50553
ulees_gold	50	2896
ultimate_gift	59	40046
ulzanas_raid	7	1174
umberto_d	29	6748
unaccompanied_minors	89	45477
una_2017	89	1985
una_noche_2013	22	1
unbearable_lightness_of_being	24	19351
unbelievable_truth	10	3666
unborn_in_the_usa	15	0
unbranded	15	8
unbreakable	162	289748
unbroken_2014	216	53099
uncertain	19	5
uncertainty	26	2482
uncertain_terms	14	5
uncle_boonmee	94	10284
uncle_buck	23	199790
uncle_kent	10	7
uncle_kent_2	10	
uncle_sam	9	2225
unconditional_2012	10	4066
uncovered_the_whole_truth_about_the_iraq_war	6	1597
undead_2003	76	15748
undefeated_2012	99	5820
underclassman	83	39606
underdog	70	122643
undertaking_betty	5	2635
undertow	119	7290
undertow_2009	32	1838
underworld	160	495672
underworld_awakening	74	98397
underworld_blood_wars_2017	87	21926
underworld_evolution	102	567074
underworld_rise_of_the_lycans	76	232494
under_fire	18	3785
under_our_skin	31	6
under_siege	25	63875
under_siege_2_dark_territory	30	47464
under_suspicion_1991	8	1245
under_the_bed_2012	10	5
under_the_boardwalk_the_monopoly_story_2010	13	3
under_the_cherry_moon	33	5219
under_the_gun_2016	9	9
under_the_roofs_of_paris	20	0
under_the_same_moon_2008	93	32507
under_the_sand	70	4087
under_the_tuscan_sun	151	63781
undiscovered	73	9315
undisputed	106	9220
undrafted_2016	7	5
unexpected_2015	54	4134
une_vieille_maitresse	95	3156
unfaithful	166	59974
unfinished_business_2015	96	18008
unfinished_life	140	60855
unfinished_song	95	4619
unforgettable	28	1553
unforgettable_2017	106	6293
unforgivable_2012	35	1627
unfriended	163	29910
unhook_the_stars	21	1193
uninvited_2009	128	659202
union_square_2012	27	9
united_93	209	129184
united_passions	16	8
united_red_army	14	2182
united_states_of_leland	90	30362
universal_soldier	28	70076
universal_soldier_day_of_reckoning	48	7243
universal_soldier_the_return	58	43466
unknown_white_male	194	75717
unlawful_entry	32	9638
unleashed_2017	7	5
unlocked_2017	52	1413
unloved	17	6
unmistaken_child	36	2155
unreasonable_man	60	5508
unsinkable_molly_brown	8	6792
unstoppable-2010	190	104463
unstrung_heroes	23	2235
until_they_sail	5	3
until_the_end_of_the_world	15	5466
until_the_light_takes_us	23	8
untitled	40	2582
untitled_eliot_spitzer_project	69	2163
untouchables	57	217237
unzipped	14	3
un_amour_de_jeunesse	51	5561
un_oso_rojo	5	5
up	288	1202357
upside_down_2012	50	12885
upside_of_anger	184	29402
upstream_color	140	12653
uptown_saturday_night	7	1378
up_and_down	66	1173
up_close_and_personal	35	16502
up_for_grabs	48	2
up_in_smoke_1978	16	62878
up_in_the_air_2009	276	228152
up_the_down_staircase	5	7
up_the_yangtze	52	2425
urbanized_2011	13	1027
urban_cowboy	15	32723
urban_hymn	26	
urban_legend	51	164249
urban_legends_bloody_mary	5	13671
urban_legends_final_cut	80	49525
urge	5	1
urok_2015	23	8
used_cars	29	7810
used_people	14	0
ushpizin	62	3487
uss_indianapolis_men_of_courage	11	2152
us_marshals	34	90605
us_vs_john_lennon	96	18377
u_turn_1997	50	31303
vacancy	121	302970
vacationland	6	2
vacation_2013	163	37678
valentine	73	56355
valentines_day_2010	186	287321
valentine_road_2013	11	6
valentino_the_last_emperor	74	10367
valerian_and_the_city_of_a_thousand_planets	246	26759
valerie_and_her_week_of_wonders	14	2266
valhalla_rising	56	18287
valiant	113	37244
valkyrie	195	239244
valley_of_the_dolls	29	5560
valmont	28	9460
vamp	6	4729
vampira_and_me	6	
vampires_assistant	138	495013
vampires_kiss	23	8944
vampires_los_muertos	5	9703
vampires_seduction	5	
vampires_suck	89	75154
vampire_academy	51	30382
vampire_bat	5	2
vampire_in_brooklyn	29	51378
vamps_2011	17	5612
vampyros_lesbos	7	4833
vampyr_der_traum_des_allan_grey	30	6325
vanilla_sky	167	297795
vanishing_on_7th_street	57	17157
vanishing_waves_2012	9	3
vanity_fair	167	48703
vanya_on_42nd_street	36	1420
van_gogh	8	6
van_helsing	219	608796
van_wilder_2	46	142574
varsity_blues	53	122779
vatel	32	4396
va_savoir	77	1294
veer_zaara	11	16039
vegas_vacation	30	54565
vehicle_19_2013	26	9789
velveteen_rabbit	7	7663
velvet_goldmine	42	40001
vendetta_2013	11	8
vengeance_is_mine_1979	10	2464
venus	150	11441
venus_and_serena	31	2069
venus_in_fur	109	8179
vera_cruz	11	2054
vera_drake	157	11589
verdict_on_auschwitz_the_frankfurt_trial_1963_1965_2007	18	3
vernon_florida	11	2026
veronica_guerin	139	8888
veronica_mars	128	26754
vertical_limit	110	59802
vertige	5	3
vertigo	66	101799
very_bad_things	52	35216
very_brady_sequel	33	62608
very_good_girls	34	4440
very_harold_and_kumar_christmas	127	44100
very_young_girls	10	3
veteran_2015	9	6
vhs	93	15849
vhs_viral	30	5017
viceroys_house	73	1927
vice_2015	27	1692
vicious_kind	10	2355
vicky_cristina_barcelona	205	103820
victim_1962	26	1319
victim_2012	8	
victor-victoria	26	16421
victoria_2015	123	4785
victoria_and_abdul	175	9254
victor_crowley	9	
victor_frankenstein_2015	133	28289
vidal_sassoon_the_movie	35	2287
vida_sin_rumbo	9	5
videocracy	27	4
videodrome	46	40962
video_games_the_movie	17	3842
view_from_the_top	123	39439
view_to_a_kill	56	73673
vigilante	5	1475
vigilante_diaries	6	4
vikingdom	7	0
vikings	16	5551
vikings_journey_to_new_worlds	6	
viktor	6	
village	214	453865
village_barbershop	5	2
vincent_n_roxxy	17	4
vincere	91	11160
vinyl_2012	5	
viola_2013	10	1
violent-cop	6	5844
violeta_went_to_heaven	11	2
violette_2013	45	4
violet_2017	16	1
violet_and_daisy	50	3013
violet_tendencies	7	2
virgin_suicides	95	192286
viridiana	19	6773
virtual_jfk	22	1
visioneers	10	2932
visions_of_8_the_olympics_of_motion_picture_achievement	5	
vision_2010	38	1174
vision_quest_1985	13	6958
visitors_2013	53	1069
visual_acoustics_the_modernism_of_julius_shulman	17	9
vivan_las_antipodas_2012	8	8
viva_knievel	6	3
viva_las_vegas	27	9044
viva_riva	58	0
viva_zapata	17	2818
vi_warshawski	23	5482
voice_from_the_stone	25	8
volunteers	12	8423
volver	167	71896
von_ryans_express	18	5837
voodoo_2017	6	4
vor-the-thief	24	4
voyage_of_the_damned	9	7
voyage_to_the_bottom_of_the_sea	16	3
voyeur_2017	24	8
vulgar	26	5025
v_tumane_2012	30	1608
wackness	129	25313
waco_the_rules_of_engagement	16	1342
wadjda_2013	110	13389
wages_of_fear	42	8608
wagons_east	29	7713
wag_the_dog	73	44484
wah-do-dem	18	5
wah_wah	68	19333
waist_deep	77	94140
waiting-for-dublin	14	3
waiting-for-forever	19	13300
waiting	90	233263
waiting_city	16	5
waiting_for_armageddon	19	0
waiting_for_guffman	54	41529
waiting_for_lightning_2012	21	1
waiting_for_superman	117	17941
waiting_to_exhale	27	38195
waitress	172	410236
wait_until_dark	19	17003
wake-wood	23	1755
wakefield	63	6745
waking_life	141	61313
waking_sleeping_beauty	50	4261
waking_the_dead	55	5003
waking_up_in_reno	39	6052
walkabout	30	7936
walking_and_talking	23	2877
walking_on_sunshine	24	1339
walking_out	43	8
walking_tall	135	229773
walking_with_dinosaurs_3d	75	26101
walking_with_the_enemy	37	1621
walk_away_renee_2011	9	4
walk_dont_run	5	3338
walk_hard	140	302880
walk_in_the_clouds	25	62163
walk_of_shame_2013	25	14106
walk_on_water	75	5715
walk_the_line	207	545268
walk_with_me_2017	24	1
wallace_and_gromit_curse_of_the_wererabbit	180	385052
wall_street	50	50449
wall_street_money_never_sleeps	226	110681
walter_2015	13	7
waltz_with_bashir	147	43845
walt_and_el_grupo	22	0
wal_mart_the_high_cost_of_low_price	28	8168
wanderlust_2011	140	42248
wanted_dead_or_alive_1987	8	5275
war	59	293166
warcraft	211	62774
wargames	41	52397
warlock	17	11087
warlords-2007	55	50244
warm_bodies	190	131231
warning_sign	5	9
warriors_of_heaven_and_earth	31	4932
warriors_of_the_rainbow_seediq_bale	14	4530
warrior_king_2	21	4214
war_bride	7	2
war_dogs_2016	212	28771
war_for_the_planet_of_the_apes	298	55515
war_horse	224	69430
war_inc	80	113236
war_machine_2016	83	5335
war_made_easy	17	8
war_of_the_roses	38	40768
war_of_the_worlds	253	32518630
war_of_the_worlds_goliath	5	4
war_on_everyone	76	3426
war_on_whistleblowers_free_press_and_the_national_security_state	5	
war_requiem	5	3
war_room	22	2616
war_room_2015	33	18398
war_story	18	8
war_tapes	65	1820
war_wagon	6	7430
wasabi	42	12590
wassup_rockers_2006	53	8682
waste-land	69	7980
wasted_on_the_young_2010	20	0
wasted_the_story_of_food_waste	9	8
watcher	89	21581
watchers_of_the_sky	20	9
watchmen	300	1056371
watch_on_the_rhine	5	8
water	90	44531
waterboy	75	910599
waterland	13	1741
waterloo_bridge	5	4607
watermark_2013	32	0
watership_down	33	33787
waterworld	52	230356
water_for_elephants	193	68202
water_horse	89	48647
wattstax	22	4
waynes_world	49	461735
waynes_world_2	43	294653
ways_to_live_forever	6	1
way_down_east	17	1048
way_home	56	5317
way_of_the_gun	105	31319
way_we_were	19	21402
weather_man	136	213940
web_junkie	24	5
wedding_banquet	27	8207
wedding_crashers	184	32961619
wedding_date	140	202995
wedding_palace_2011	9	7
wedding_planner	104	483640
wedding_singer	61	746073
weekend_2011	80	7345
weekend_at_bernies	24	56815
weekend_at_bernies_ii	29	37244
weekend_of_a_champion_2013	14	7
weight_of_water	65	4526
weiner	154	7773
weirdsville	32	3558
welcome-to-dongmakgol	7	3705
welcome_home_roscoe_jenkins	83	190273
welcome_to_collinwood	67	7458
welcome_to_happiness	14	0
welcome_to_me	100	10001
welcome_to_mooseport	145	20155
welcome_to_new_york_2015	51	5
welcome_to_sarajevo	35	5083
welcome_to_the_dollhouse	50	33415
welcome_to_the_jungle_2013	9	1834
welcome_to_the_punch	50	7930
welcome_to_the_rileys	80	17484
welcome_to_the_sticks	8	21960
well_never_have_paris_2014	22	1
wendigo	50	3557
wendy_and_lucy	181	12099
werewolf_of_london	13	1805
werewolf_the_beast_among_us	5	1
were_back_a_dinosaurs_story	16	17316
were_the_millers	149	160394
were_the_world_mine	24	2954
westfront_1918_1930	7	5
westworld	36	15924
west_of_memphis	112	8726
west_side_story	65	168628
wes_cravens_new_nightmare	37	63564
wes_craven_presents_carnival_of_souls	5	2964
wes_craven_presents_dracula_iii_legacy_2004	7	5908
wetlands_preserved_the_story_of_an_activist_rock_club_2005	11	
wet_hot_american_summer	67	39490
we_2011	109	5037
we_are_still_here	43	4468
we_are_the_best	125	5953
we_are_the_night	15	6722
we_are_together_the_children_of_agape_choir	13	6
we_are_twisted_fing_sister	10	8
we_are_what_we_are_2013	84	11195
we_are_wizards	22	0
we_are_x_2016	23	1
we_are_your_friends_2015	130	8853
we_bought_a_zoo	160	131862
we_come_as_friends	30	8
we_dont_live_here_anymore	124	8777
we_have_a_pope	78	5585
we_need_to_talk_about_kevin	195	34938
we_own_the_night	149	264284
we_steal_secrets_the_story_of_wikileaks_2013	79	9701
we_the_parents	6	
we_the_party_2012	18	2746
we_were_here_voices_from_the_aids_years_in_san_francisco	43	2844
we_were_soldiers	145	203062
whaledreamers	6	9
whale_rider	148	49858
whatever_works	163	39646
whats_cooking	66	1516
whats_eating_gilbert_grape	45	301359
whats_in_a_name_2013	13	1280
whats_love_got_to_do_with_it	52	52196
whats_new_pussycat	14	5701
whats_the_matter_with_kansas	15	6
whats_the_worst_that_could_happen	98	17007
whats_up_doc	39	9986
whats_your_number	113	28194
what_about_bob	41	119127
what_alice_found	38	2
what_a_girl_wants	107	453581
what_a_way_to_go	6	0
what_boys_like	6	1659
what_did_you_do_in_the_war_daddy	5	2
what_doesnt_kill_you	34	7201
what_dreams_may_come	69	167333
what_ever_happened_to_baby_jane	50	33761
what_happened_miss_simone_2015	39	1682
what_happened_to_monday	31	2442
what_happened_was	21	3
what_have_i_done_to_deserve_this	8	6049
what_if_2010	6	1
what_if_2014	123	24911
what_just_happened	141	12700
what_lies_beneath	125	278850
what_lies_upstream	9	
what_maisie_knew_2012	103	15218
what_richard_did	31	1629
what_the__do_we_know	76	22049
what_to_expect_when_youre_expecting	132	189486
what_we_did_on_our_holiday	51	6454
what_we_do_in_the_shadows	162	26346
what_we_do_is_secret	46	8002
what_women_want	121	628980
wheelman	18	0
when_a_man_loves_a_woman	21	41240
when_a_stranger_calls	92	477441
when_comedy_went_to_school	34	2
when_did_you_last_see_your_father	100	41660
when_harry_met_sally	66	395585
when_in_rome	111	158008
when_i_saw_you	9	1
when_i_walk_2013	17	6
when_jews_were_funny	6	
when_the_bough_breaks_2016	18	6559
when_the_dragon_swallowed_the_sun	9	
when_the_game_stands_tall	66	21164
when_the_levees_broke	31	5809
when_time_ran_out	5	6
when_we_first_met	18	2
when_will_i_be_loved	73	3143
when_worlds_collide	22	3083
when_youre_strange	69	5895
wheres_marlowe	12	5
where_angels_fear_to_tread	13	1
where_do_we_go_now	71	3620
where_eagles_dare	21	27514
where_god_left_his_shoes	11	3
where_hope_grows	13	1888
where_in_the_world_is_osama_bin_laden	104	4151
where_the_buffalo_roam	24	19974
where_the_day_takes_you	5	3136
where_the_green_ants_dream	5	3
where_the_sidewalk_ends	12	1457
where_the_truth_lies	101	28074
where_the_wild_things_are	258	298708
where_to_invade_next	181	11443
which_way_home_2009	7	8
which_way_is_the_front_line_from_here_the_life_and_times_of_tim_hetherington	15	6
which_way_is_up	10	2227
while_she_was_out	16	2341
while_were_young	195	20456
while_you_were_sleeping	56	216401
whipped	68	4593
whiskey_tango_foxtrot	188	22292
whisky	14	2769
whisky_galore_2017	22	4
whispers_in_the_dark	8	1137
white-nights	13	5409
white-wedding	28	1016
whiteboyz	16	9
whitewash_2014	23	1
whitey_united_states_of_america_v_james_j_bulger	46	5
white_chicks	123	32691460
white_countess	89	20222
white_dog	13	2297
white_fang_2_myth_of_the_white_wolf	7	8824
white_god	102	7665
white_heat	29	9073
white_house_down	189	127599
white_hunter_black_heart	33	5986
white_irish_drinkers	34	2625
white_lightnin	16	8
white_lightning	6	1616
white_light_black_rain	6	2
white_material	84	11125
white_men_cant_jump	53	161656
white_noise	147	188275
white_noise_2	8	12153
white_of_the_eye	6	9
white_oleander	134	50739
white_rabbit	14	9
white_ribbon	142	89951
white_sands	15	3609
white_squall	35	18532
white_stripes_under_great_white_northern_lights	11	9
white_water_summer	7	6936
white_zombie	18	6796
who-killed-nancy	20	0
whole_nine_yards	100	211553
whole_ten_yards	118	76517
wholl_stop_the_rain	7	1039
whores_glory_2011	19	1
whose_life_is_it_anyway	5	1271
whos_afraid_of_virginia_woolf	40	21503
whos_camus_anyway	7	5
whos_harry_crumb	11	18599
whos_that_girl	14	8494
whos_that_knocking_at_my_door	17	5126
who_am_i	8	39678
who_framed_roger_rabbit	62	442219
who_is_dayani_cristal_2013	23	2
who_killed_the_electric_car	105	43170
who_needs_enemies	5	
who_the_and_is_jackson_pollock	15	3239
why_did_i_get_married	41	18210
why_did_i_get_married_too	48	119459
why_dont_you_play_in_hell	36	2733
why_do_fools_fall_in_love	54	8792
why_him	142	22055
why_stop_now	21	2642
wicked_little_things	5	7197
wicker_park	135	55416
wide_awake_2006	5	9
widows_peak	16	1362
widow_of_st_pierre	76	3326
wiener_dog	105	3379
wilby_wonderful	7	1900
wild	112	215163
wildcats	17	9096
wilde	49	9082
wilderness	8	5015
wilderness_survival_for_girls	6	5
wild_2014	254	53833
wild_america	22	43822
wild_angels	12	1836
wild_bill	22	6033
wild_bill_2011	24	7269
wild_city_2015	8	2
wild_hearts_cant_be_broken	10	16707
wild_hogs	141	395678
wild_horses_2015	12	0
wild_in_the_country	8	1868
wild_man_blues	37	1437
wild_one	21	9579
wild_parrots_of_telegraph_hill	99	5230
wild_river	12	0
wild_rovers_1971	5	2
wild_strawberries	42	22480
wild_style	18	4078
wild_target	54	27210
wild_things	58	92888
wild_thornberrys_movie	89	20824
wild_west_comedy_show	88	2773
wild_wild_west	131	464209
willard	128	21706
william-s-burroughs-a-man-within	16	6
william_shakespeares_romeo_and_juliet	60	571755
willow_creek	51	7693
willy_wonka_and_the_chocolate_factory	43	877499
will_2011	5	7
will_penny	13	1584
will_success_spoil_rock_hunter	21	1
wilson_2017	121	2462
wimbledon	145	95399
windfall_2011	18	5
windmill_movie	21	1594
wind_and_the_lion	12	4885
wind_chill	25	8173
wind_river_2017	214	28011
wind_that_shakes_the_barley	113	36840
winged_migration	131	6258
wings	38	3461
wings_of_desire	48	33838
wings_of_the_dove	30	5586
wing_commander	50	19878
winnie_mandela	35	3062
winning_season	22	1935
winning_the_racing_life_of_paul_newman	10	1277
winters_tale_2014	141	25335
winter_in_the_blood_2014	11	1
winter_in_wartime	63	4000
winter_kills	15	0
winter_people	8	6
winter_solstice	80	1500
win_a_date_with_tad_hamilton	145	74512
win_it_all	30	8
win_win_2011	172	31960
wirey_spindell	17	8
wise_blood	19	1741
wise_guys	16	3250
wishmaster	29	28132
wishmaster_2_evil_never_dies	10	8557
wishmaster_the_prophecy_fulfilled	5	8057
wish_i_was_here	122	17370
wish_upon	80	4476
wish_you_were_here_2012	63	6859
wit	11	7804
witchboard	13	6860
witches_of_eastwick	28	66035
witching_and_bitching	28	1369
withnail_and_i	31	43013
without_a_clue	10	5228
without_a_paddle	126	408517
without_limits	38	7830
with_a_friend_like_harry	92	4449
with_friends_like_these_1998	14	
with_honors	23	20980
witless_protection	28	11473
witnesses_2004	10	9
witness_for_the_prosecution	27	8832
wiz	22	35381
wizard	19	20422
wolfcop	19	1
wolfen	23	5318
wolf_2013	6	
wolf_creek	112	94990
wolf_creek_2	50	4653
wolf_man	35	10281
wolf_totem	31	8
wolf_warrior_ii	10	1470
wolke_neun	39	5
wolves	20	4
wolves_2016	25	3
woman_in_red	17	8636
woman_in_the_dunes	27	5354
woman_in_the_moon	7	3
woman_of_the_year	24	6611
woman_on_the_run	5	4
woman_on_top	97	8051
woman_thou_art_loosed	58	6427
woman_thou_art_loosed_on_the_7th_day	10	14713
woman_under_the_influence	19	8083
women_art_revolution_a_secret_history	25	1
women_in_trouble	24	1869
women_on_the_verge_of_a_nervous_breakdown	27	22500
wonder	159	17662
wonderful_ice_cream_suit	5	2
wonderful_town	23	2
wonderland	102	18030
wonderstruck	175	2909
wonders_are_many_the_making_of_doctor_atomic	13	
